source_record_id,canonical_id,match_status,method,version,term_decision_id,graph_release_id
THESAURUS:TERM:37760400:sha256-1022516a18f91e61,canonical:event:2ab70029-ed3f-4da3-9f82-0c968c7a7ac5,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:9c7c0342d4357a6fb55f,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0080908:sha256-7515b6340166226d,canonical:event:c822956e-7bfb-4835-b8b6-c2a578ded60a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:a292da639801a5b216d7,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0076697:sha256-7515b6340166226d,canonical:heritage:4ae2582c-2a85-4b2d-8863-1cd51601cac2,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:3eb9efefe72448451e47,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:7286:sha256-1022516a18f91e61,canonical:institution:9b871006-0bf7-45a0-a73e-aa1a815369a4,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:ac9f3ac36df6284e8bd0,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:24362:sha256-1022516a18f91e61,canonical:place:6963969a-b54b-45d9-946d-7efab35f2d1a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:3c46db1f49a1d116c573,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:29367975:sha256-1022516a18f91e61,canonical:institution:85e053f5-d2b6-446a-99db-5514382591a5,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:66b189ca1a7b044b111d,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:29368166:sha256-1022516a18f91e61,canonical:institution:b7030976-f4e2-49b6-9a75-9ea6d58ea804,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:2e8faf10883f0b653087,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0065805:sha256-7515b6340166226d,canonical:work:d0079feb-07ae-4538-a9a4-48c047016acb,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:87caa6febff547c8ca69,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0019747:sha256-7515b6340166226d,canonical:organization:3afcecd0-8579-46bd-942a-69b8a8cf7e53,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:d6fd84493d80c0de2a4c,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:35662589:sha256-1022516a18f91e61,canonical:concept:4f9ce7ad-bb24-4463-8a0b-46f8ae44bcbd,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:8263925cb6024641b12f,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0001537:sha256-7515b6340166226d,canonical:concept:4eec32eb-83fa-4e50-b9bc-5731eb39e59e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:8a3bcf14d34cc671c170,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:23069848:sha256-1022516a18f91e61,canonical:heritage:e046b275-e062-4675-96be-45b3eba8bf21,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:124d06445085b6550f8a,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:10497:sha256-1022516a18f91e61,canonical:heritage:d257e4e7-2f95-4a9b-8373-a75f222840e5,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:617c1e19ecd72275d756,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:930:sha256-1022516a18f91e61,canonical:heritage:66a3605b-543f-4514-bd46-8c4ab36aac2e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:6c9b9f33b341935ad57a,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:2078:sha256-1022516a18f91e61,canonical:institution:a8dd8c74-13e4-43a4-854d-a01ae6fa6f9b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:7c95895f3b78d9c2bab2,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:13135:sha256-1022516a18f91e61,canonical:work:17ce6bc3-df20-49cf-915f-97cc5b65fffd,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:cd6f65bc7d3d48e645d2,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0046767:sha256-7515b6340166226d,canonical:place:6fa108f9-b4bc-45aa-93a8-f1d8da26e69d,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:4c7d810639178e4bb094,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:18876776:sha256-1022516a18f91e61,canonical:work:9813ff41-7616-4a9c-837d-b37aa322f823,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:c3c6d764ac3c15c397f9,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:35668057:sha256-1022516a18f91e61,canonical:institution:2cc0de77-aca1-4fcf-a92f-77f866945af9,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:56ad7f071f7bef78d7a3,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0036508:sha256-7515b6340166226d,canonical:heritage:fb71755c-037c-4ca6-afbf-13ab30449ff6,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:ab3fc9895f3ff3392e41,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:7517:sha256-1022516a18f91e61,canonical:heritage:0f61c1fd-f0aa-45b2-b4af-93af8c823611,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:ecce0290b3d1729080a4,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0073803:sha256-7515b6340166226d,canonical:organization:7eb0a8c2-c0a7-4964-a37f-5f91348d7ab0,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:375f12e13fe927cc62a8,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:19441:sha256-1022516a18f91e61,canonical:concept:1c552a91-ecee-4ce9-9b92-826d2f912d57,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:496079a907097518b8fb,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:29369315:sha256-1022516a18f91e61,canonical:organization:6d408925-82c2-4328-8993-a5fe6e59c2ef,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:450926ff2b83589330ab,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:5910:sha256-1022516a18f91e61,canonical:place:87d86f73-4bbe-418f-a0f5-7b0eb02e1b3b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:d921669a00a28ad953cf,korean-history-fact-graph-2026-07-28-contextual-v7
ITKC:PERSON:P014062:sha256-2bfbf7f8ab4b1538,canonical:person:2007ed1c-ee8f-40d3-b6f5-2f578a78aa1f,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:877303e12acff1b70302,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0062978:sha256-7515b6340166226d,canonical:concept:0b03038e-4ebe-44ca-a10b-703497374001,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:18a0f649f6175c964387,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0064128:sha256-7515b6340166226d,canonical:event:5a54a024-c229-48af-9143-645baae50f64,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:15447d54e0cc7a7f0c9c,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:90085:sha256-1022516a18f91e61,canonical:event:8bee7f6b-de3c-412f-91fe-661f70e26bbd,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:5e810a8a0728183d8499,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:7328:sha256-1022516a18f91e61,canonical:institution:3d237075-992d-442e-84f1-acfb3ca1d9be,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:16764c7f51f33edcc863,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:21013115:sha256-1022516a18f91e61,canonical:organization:4a46345d-4b39-44e9-a829-0cb974feed2a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:6de1f7439fcac02daac6,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:8577:sha256-1022516a18f91e61,canonical:heritage:b77a582b-8a13-4739-bd4e-1b304e35cc09,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:7dc9d71d79626e1ea0bd,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:5892:sha256-1022516a18f91e61,canonical:institution:432085c0-f9d0-4025-8c7b-070e6979cb8f,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:aa5fc24823e344fb9de0,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0078255:sha256-7515b6340166226d,canonical:event:38455bac-d38f-4128-9e85-bdab8c2a358b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:48ccf09cc87cfd761a7a,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:29371303:sha256-1022516a18f91e61,canonical:person:0bbb14dd-960a-4fd6-b76e-794d14915ddb,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:d8c0cbb9b53987a5a0ae,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:12591527:sha256-1022516a18f91e61,canonical:concept:24361829-9b36-4529-857d-d2e64cfeb795,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:c889b8edbbf3466e7d67,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:6797:sha256-1022516a18f91e61,canonical:heritage:d0ee35a2-3c0d-456c-801f-dfd67255df09,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:c547b317cb3423896b45,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:37753887:sha256-1022516a18f91e61,canonical:concept:01bca197-6481-4b53-9698-8c4d88eaeff0,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:c9ba41ec78eefb06222d,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:3924:sha256-1022516a18f91e61,canonical:concept:7930f68b-abb5-4fc3-82be-e55d34c78845,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:069d2b3d8d63d1a63cff,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0080726:sha256-7515b6340166226d,canonical:person:010bf4ed-c843-476f-a53d-26fb9e1d8e30,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:b0f7d32b355c332769d2,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0046861:sha256-7515b6340166226d,canonical:place:29996cb3-8a7f-4db5-b9c6-1cac112a9746,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:452ab031ec43ebbe7822,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:18881829:sha256-1022516a18f91e61,canonical:institution:7ed77161-02e8-45ee-b468-d1a5f47e7181,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:a1c3f1e1b7da50170244,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:3013:sha256-1022516a18f91e61,canonical:polity:3fa394b7-0ea1-4bb4-82a3-a4bf5a8722f7,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:920ff09f0d3a3f8d3ec5,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0026833:sha256-7515b6340166226d,canonical:concept:1fc51e4f-e8f1-407f-a54e-a00cb3707819,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:916bfbff5257a803cb3d,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:14680363:sha256-1022516a18f91e61,canonical:place:3cd25fb5-eaee-4510-af2a-dd1312f45b65,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:8c79a79d673802995cfc,korean-history-fact-graph-2026-07-28-contextual-v7
ITKC:PERSON:P044900:sha256-2bfbf7f8ab4b1538,canonical:person:bcdeb1bd-a6e5-4b6b-a6f9-9879a6ab5915,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:737a898315a4e512240c,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:1305:sha256-1022516a18f91e61,canonical:heritage:cacb94cf-a798-4886-b414-5f6db8733b0b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:b3e48d509bd896405042,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0065823:sha256-7515b6340166226d,canonical:event:09e44bb3-236b-4d09-98f0-88e77a1c1c6e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:02854a6c250cfe8109b5,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:12592055:sha256-1022516a18f91e61,canonical:concept:2c4a1f05-91b3-40fb-b922-0e3baaac721d,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:1caaf322b7341be0248b,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:12598181:sha256-1022516a18f91e61,canonical:heritage:50654d42-4921-4d22-8096-831b2f300732,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:9d09a37adf04be514971,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0059039:sha256-7515b6340166226d,canonical:person:5c828945-4896-4f34-8850-91f8c7ad8abf,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:a6898adad906c944817f,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:5233:sha256-1022516a18f91e61,canonical:concept:74fdfa1c-f15c-416a-86a0-981909d7d68f,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:5898bf5319788dec9d82,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0006323:sha256-7515b6340166226d,canonical:concept:b6b47361-872b-4a98-8a8b-e846a27b061c,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:0b5fde121e752505e6ef,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0078638:sha256-7515b6340166226d,canonical:person:a5b39a51-739c-4314-b53b-ffb7a35f072b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:1341ebf494588e803666,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0040890:sha256-7515b6340166226d,canonical:work:2c4d0c82-4b42-4f75-bb5a-63e5565b7cdf,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:2dbfd04604f68a4c27bd,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0051370:sha256-7515b6340166226d,canonical:concept:93a94dc8-a481-4ce6-bc57-b56a5319116f,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:3b9b9acee301c68074aa,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:2102:sha256-1022516a18f91e61,canonical:institution:5f1a607b-8fee-4ca6-a3d3-6d738e986413,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:f3ea81864f2524b4508f,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:12594130:sha256-1022516a18f91e61,canonical:heritage:3036764b-b432-4ed1-9ac2-4746dc71d31b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:18cd56f240f1db462bff,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:35662434:sha256-1022516a18f91e61,canonical:heritage:809f0e0d-df3a-4678-afa7-f41eb4a90191,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:3c4e484fffc134b88c23,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:19917:sha256-1022516a18f91e61,canonical:institution:e5be133f-8d19-4ffa-a5c2-df3b89af2211,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:9966b8b529f7219cf645,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0035163:sha256-7515b6340166226d,canonical:place:d1910b23-fd4b-4f29-a2bc-381ed65ffe97,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:3afba225fac413fb8136,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0072318:sha256-7515b6340166226d,canonical:heritage:16aacaa1-c64b-4dd2-bc84-2a0fa764ea8b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:6c3c7dc63f2f62627d5c,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:37755929:sha256-1022516a18f91e61,canonical:concept:a8876d35-cb95-4522-8ff9-631d5374a29a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:9bcc88c733d1677da81a,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:8891:sha256-1022516a18f91e61,canonical:work:863bf4b4-1326-4820-8ed2-a1164a05fcd3,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:82ff0140d003ffc67e33,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0004562:sha256-7515b6340166226d,canonical:concept:0655a720-74ed-4a34-a0bd-652dd562e896,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:eea986005cc95c2d7bce,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:48239888:sha256-1022516a18f91e61,canonical:institution:9ee8225d-1570-46c5-ae40-9e276e172714,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:5220c69bd47641544491,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:7736:sha256-1022516a18f91e61,canonical:institution:3db5c5cc-56ec-4b10-bfd4-ae8d04d1ec96,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:1f4f6a2a0766ef6fbd0c,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0060463:sha256-7515b6340166226d,canonical:concept:592bf0ac-f6b3-47cc-b4f7-8a2bd5caf553,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:c35762d763a0e1d1714f,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:7648:sha256-1022516a18f91e61,canonical:work:2dea9185-9d19-40c2-a6b4-0790bdb39aad,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:45ca9d0fb889f767b441,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:7933:sha256-1022516a18f91e61,canonical:heritage:9109569d-08d8-4e23-8195-5ecdccab4538,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:1d818a6438cb80ae5d9b,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:33565208:sha256-1022516a18f91e61,canonical:person:960925d1-0e1f-4672-9fd6-5b3dc062e82b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:ba019565c73fc85404e5,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:37753576:sha256-1022516a18f91e61,canonical:polity:292adc3c-2c76-42e9-9b39-295101dc8ab1,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:ec3b7e925c9b3a8a9414,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:14690438:sha256-1022516a18f91e61,canonical:place:338e200a-6fcd-4b58-b0ab-4288882b64e5,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:2a68f3be5478ec338da2,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:7276:sha256-1022516a18f91e61,canonical:work:71a3f5da-160a-4c96-b18c-ddaae94b9e98,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:0a61bd9100c838faaa19,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0037066:sha256-7515b6340166226d,canonical:concept:f63b9802-785f-4801-a2a5-63e3a1b9e5d4,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:644d888fc9c4e5802204,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:33564927:sha256-1022516a18f91e61,canonical:heritage:b74bbc6a-caf3-47cd-b7e6-53b6ff042406,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:974627cfa26b128643b3,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:4980:sha256-1022516a18f91e61,canonical:concept:303e5c93-795b-4d7a-b09d-58c66aec5860,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:d41ea4583d7484acb3d9,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:7154:sha256-1022516a18f91e61,canonical:institution:1cd21390-3ba9-4281-93d1-c0f58941b5ee,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:82c462d763b637b21540,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0040495:sha256-7515b6340166226d,canonical:heritage:3e176b9a-433e-402a-855c-da5299a23800,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:e4c212783d4c003472cf,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:12597675:sha256-1022516a18f91e61,canonical:heritage:1e8e5462-b2cf-445e-91de-5f1b7fa3f172,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:7a1e0ce19a0d3dfa7cd0,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0014921:sha256-7515b6340166226d,canonical:organization:a5a7d899-c43c-42f1-a0db-6bad3e170704,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:3291335794d340520d4b,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0073870:sha256-7515b6340166226d,canonical:person:f21dd6e3-0703-4484-88e6-92b4e3aa6ce8,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:c344b70a825d6ceb9c47,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:4915:sha256-1022516a18f91e61,canonical:institution:c39c63c0-1494-47c6-a4bf-6b7bfbb8444e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:9a42018209c523798f37,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:10830:sha256-1022516a18f91e61,canonical:concept:96e766ed-148c-44ae-9605-55d865bec0b0,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:4fcf1e77578a72bec910,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:48239859:sha256-1022516a18f91e61,canonical:concept:58c0bd70-2bca-49e0-98e2-11c322969606,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:d201afaac0366218e1e6,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0073853:sha256-7515b6340166226d,canonical:organization:8312b9a7-e156-42fb-a1ac-11f05536ed9e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:aa27fa4922feb128711d,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0036279:sha256-7515b6340166226d,canonical:concept:184713be-9c7c-408f-bb00-67f264260946,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:3b141dec7bf6f7c0c2d8,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0056018:sha256-7515b6340166226d,canonical:heritage:0692cb04-53fe-48a2-b140-cdea761a4fb2,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:4f57ad4aa75dc4e3acc2,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:2106536:sha256-1022516a18f91e61,canonical:heritage:1ea3742f-a64d-4464-91e5-ca68b74c5b25,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:672b156faa94378ae73c,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:4197154:sha256-1022516a18f91e61,canonical:heritage:1abd5a3b-7d53-4386-8ecf-08f57e914a21,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:10061c09c38812cabfc1,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:5939:sha256-1022516a18f91e61,canonical:institution:a6c87133-d744-44b2-83a5-73598a32943f,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:64ac043af3670c7214d2,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:24289:sha256-1022516a18f91e61,canonical:place:785ba65b-32bf-4ff7-b07f-2e91e397c20a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:26dc26f5807942cf4889,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:2964:sha256-1022516a18f91e61,canonical:concept:88016e8f-356d-44df-85e8-cf3f39270181,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:97fd62d23cc3a859b3b0,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:18878440:sha256-1022516a18f91e61,canonical:heritage:179db6bc-f43c-43cd-9981-a5784aa7409e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:3b968dea0eb8e5c18ee3,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:12597865:sha256-1022516a18f91e61,canonical:heritage:8f9a5cd5-0e9b-4773-b117-1fb1f4f807f4,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:63bbb0aaa4ef649d955e,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:2104403:sha256-1022516a18f91e61,canonical:heritage:bdbc232f-334c-4216-9754-48556ac65f18,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:be2e2325de90d4d11db8,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:2101402:sha256-1022516a18f91e61,canonical:heritage:82ed0268-9a89-4c47-b366-da03e37cd18f,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:9524f007b27d6ed3911c,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:8732:sha256-1022516a18f91e61,canonical:institution:e1b7b653-769b-4cfe-8b7d-09da94ed7619,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:9e047f672b7fcca35e16,korean-history-fact-graph-2026-07-28-contextual-v7
