entity_id,entity_type,graph_release_id
provisional:source_record:ITKC:PERSON:P056003:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056024:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056057:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056067:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056069:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056072:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056078:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058476:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058450:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P065273:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P065953:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056098:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056099:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056100:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056111:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056112:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056115:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056153:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056528:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056767:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055583:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056802:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056221:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P059540:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056241:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056262:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056327:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056416:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056417:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057011:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057786:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058019:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058683:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056423:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056428:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056441:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P064451:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056436:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058341:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058516:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055876:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058406:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056490:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056830:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056794:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056969:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057935:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057169:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056645:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056649:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056656:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057820:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057867:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056913:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058747:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056066:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058548:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058563:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P065192:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057682:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057790:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058273:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058382:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055642:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058687:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057887:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058233:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056714:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058050:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058241:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056727:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056817:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056831:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056853:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057944:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057958:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058201:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058202:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058203:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058204:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057059:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056928:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058976:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P061828:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P061898:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P061966:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P062014:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058626:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P061465:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P062041:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056920:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057017:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057170:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055540:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057033:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057199:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057089:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058230:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055716:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057942:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057174:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057514:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057181:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057187:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057192:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057193:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057194:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057197:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057200:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P063304:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057789:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057208:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057244:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057307:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057622:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058608:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057308:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057322:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057987:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058137:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P066285:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P061253:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057422:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057488:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057500:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058554:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057519:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057533:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057573:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058650:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057640:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058491:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057854:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058199:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058785:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057690:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057712:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057744:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057782:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058101:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057788:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057898:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057953:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057961:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057966:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056894:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057852:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057994:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057498:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058076:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058097:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058100:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058290:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056244:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058110:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058115:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058120:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058151:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058162:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058171:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058179:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058219:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058236:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058248:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058281:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P066300:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058446:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058447:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058453:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056688:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P062802:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058528:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058580:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058584:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P059234:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058634:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058651:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058654:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058675:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058711:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058757:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058763:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058817:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058872:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058787:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058788:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058809:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058796:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058806:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058875:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058900:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058909:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058936:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058952:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058970:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P061612:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058980:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P059042:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P059097:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P059431:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P059192:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P059385:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
